Date;AveragePrice;TotalVolume;Income;type
03/07/2022;1.600572392;559175.44;895000.7715;conventional
03/07/2022;2.303334856;20578.05;47398.13983;organic
03/07/2022;1.725895558;647702.76;1117867.316;conventional
03/07/2022;2.178869738;71395.93;155562.4313;organic
03/07/2022;1.92749654;466231.58;898659.7573;conventional
03/07/2022;1.902702684;102202.26;194460.5144;organic
03/07/2022;1.466921953;487042.11;714452.7632;conventional
03/07/2022;2.003855432;20191.58;40461.00726;organic
03/07/2022;1.336664707;4157791.79;5557573.545;conventional
03/07/2022;1.685045592;123456.33;208029.5447;organic
03/07/2022;1.317060383;4658162.23;6135080.931;conventional
03/07/2022;1.542353012;377791.7;582688.1664;organic
03/07/2022;1.716021872;73881.38;126782.064;conventional
03/07/2022;1.910029856;10698.34;20434.14881;organic
03/07/2022;1.362808542;198145.25;270034.0393;conventional
03/07/2022;2.177386134;5412;11784.01376;organic
03/07/2022;1.466590194;80820.76;118530.9341;conventional
03/07/2022;1.786332277;4280.49;7646.377448;organic
03/07/2022;1.252172009;483547.33;605484.4317;conventional
03/07/2022;1.394988065;74202.4;103511.4624;organic
03/07/2022;1.437803118;124112.49;178449.3251;conventional
03/07/2022;2.552744986;3551.23;9065.384577;organic
03/07/2022;1.487033875;34428116.52;51195775.52;conventional
03/07/2022;1.898904379;1837144.53;3488561.793;organic
03/07/2022;1.489963868;6105808.93;9097434.691;conventional
03/07/2022;1.93937487;382106.51;741047.7632;organic
03/07/2022;1.209935627;867322.04;1049403.836;conventional
03/07/2022;1.319027601;25104.17;33113.09313;organic
03/07/2022;1.28366434;111632.32;143298.4284;conventional
03/07/2022;1.806253764;2830.01;5111.716215;organic
10/07/2022;1.245303532;133373.7;166090.7397;conventional
10/07/2022;2.083096004;3479.29;7247.695096;organic
10/07/2022;1.199747331;686553.73;823691.0052;conventional
10/07/2022;1.926556114;25722.64;49556.10936;organic
10/07/2022;1.615271952;782032.64;1263195.389;conventional
10/07/2022;2.235937496;50907.27;113825.4738;organic
10/07/2022;1.346229616;276600.76;372368.1349;conventional
10/07/2022;1.83257211;11211.81;20546.45031;organic
10/07/2022;1.366234354;123240.75;168375.7465;conventional
10/07/2022;2.426965311;7002.65;16995.18864;organic
10/07/2022;1.553739352;550603.37;855494.1233;conventional
10/07/2022;1.986293083;33774.72;67086.49272;organic
10/07/2022;1.479337914;167533.9;247839.2502;conventional
10/07/2022;1.898736251;10683.48;20285.11076;organic
10/07/2022;1.592148225;5673339.96;9032798.147;conventional
10/07/2022;2.196312065;287610.2;631681.7523;organic
10/07/2022;1.552602147;291794.4;453040.6119;conventional
10/07/2022;2.120061167;12726.03;26979.96201;organic
10/07/2022;1.722938475;773864.09;1333320.215;conventional
10/07/2022;2.030408187;23237.71;47182.03663;organic
10/07/2022;1.563291877;243863.17;381229.3128;conventional
10/07/2022;2.497834489;11945.7;29838.38146;organic
10/07/2022;1.512061654;194545.81;294165.2592;conventional
10/07/2022;2.200239465;8044.77;17700.42044;organic
10/07/2022;1.19715245;1289087.92;1543234.762;conventional
10/07/2022;1.872012589;31808.92;59546.69868;organic
10/07/2022;1.512168089;868426.83;1313207.34;conventional
10/07/2022;1.873323705;32816.68;61476.26456;organic
10/07/2022;1.510082041;331426.87;500481.7643;conventional
10/07/2022;1.899959958;14755.84;28035.50515;organic
10/07/2022;1.75760583;131280.03;230738.5461;conventional
10/07/2022;1.419558032;6783.28;9629.259607;organic
10/07/2022;1.554387336;3305994.41;5138795.844;conventional
10/07/2022;1.988602209;124777.39;248132.5934;organic
10/07/2022;1.330403731;334933.56;445596.8579;conventional
10/07/2022;1.905351005;11529.57;21967.87779;organic
10/07/2022;1.531943637;292031.01;447375.0476;conventional
10/07/2022;2.180907145;16951.52;36969.69109;organic
10/07/2022;1.271604655;811472.79;1031872.577;conventional
10/07/2022;1.9412022;18114.03;35162.99489;organic
10/07/2022;1.497315156;209580.45;313807.9842;conventional
10/07/2022;2.019175715;7973.55;16099.99852;organic
10/07/2022;1.416609071;181980.9;257795.7937;conventional
10/07/2022;2.160623142;8761.8;18930.94785;organic
10/07/2022;1.319977732;415731.92;548756.8769;conventional
10/07/2022;2.124423255;9247.63;19645.88023;organic
10/07/2022;1.584624492;2729514.46;4325255.465;conventional
10/07/2022;2.276701109;112908.96;257059.9544;organic
10/07/2022;1.333626324;110675.31;147599.5068;conventional
10/07/2022;2.391992776;5311.97;12706.19387;organic
10/07/2022;1.319597061;789269.59;1041517.831;conventional
10/07/2022;1.465155955;93739.58;137343.1039;organic
10/07/2022;1.479514465;3350738.94;4957466.73;conventional
10/07/2022;2.159268827;179814.51;388267.8661;organic
10/07/2022;1.386906442;258031.47;357865.508;conventional
10/07/2022;2.573822591;11859.02;30523.01358;organic
10/07/2022;1.235465192;279344.89;345120.8882;conventional
10/07/2022;1.518612321;11377.73;17278.36096;organic
10/07/2022;1.547861545;1593285.46;2466185.294;conventional
10/07/2022;1.994450656;96959.29;193380.5195;organic
10/07/2022;1.435031856;4912041.12;7048935.485;conventional
10/07/2022;2.046094433;255851.5;523496.3298;organic
10/07/2022;1.099652768;608235.49;668847.8402;conventional
10/07/2022;2.360716368;20411.2;48185.05393;organic
10/07/2022;1.409011449;422059.1;594686.1041;conventional
10/07/2022;1.35678782;50553.36;68590.18311;organic
10/07/2022;1.441305503;100333.77;144611.6148;conventional
10/07/2022;1.818640743;2803.6;5098.741187;organic
10/07/2022;1.407187514;485091.47;682614.6597;conventional
10/07/2022;2.204480479;26449.1;58306.52464;organic
10/07/2022;1.290280638;1193315.7;1539712.143;conventional
10/07/2022;1.967734011;16061.57;31604.89756;organic
10/07/2022;1.419109988;114257.6;162144.1014;conventional
10/07/2022;1.92517953;7230.51;13920.02984;organic
10/07/2022;1.494039899;1684883.22;2517282.756;conventional
10/07/2022;1.626934556;55565.26;90401.04161;organic
10/07/2022;1.63332481;517803.9;845741.9566;conventional
10/07/2022;1.927332482;76526.65;147492.2983;organic
10/07/2022;1.614943886;83225.11;134403.8826;conventional
10/07/2022;1.845054999;5685.92;10490.83512;organic
10/07/2022;1.424652887;375640.96;535157.9781;conventional
10/07/2022;1.997589412;19125.54;38204.9762;organic
10/07/2022;1.475098286;259290.15;382478.4558;conventional
10/07/2022;1.96364354;15727.13;30882.47723;organic
10/07/2022;1.399724566;153335.15;214626.9763;conventional
10/07/2022;2.154129648;7110.14;15316.16338;organic
10/07/2022;1.689299392;435021.52;734881.5892;conventional
10/07/2022;2.034965404;23153.57;47116.71393;organic
10/07/2022;1.565790951;526157.89;823853.263;conventional
10/07/2022;2.343997782;22200.51;52037.9462;organic
10/07/2022;1.642185546;731251.43;1200850.529;conventional
10/07/2022;2.166230015;69274.48;150064.4578;organic
10/07/2022;1.921773369;444970.68;855132.8028;conventional
10/07/2022;2.07215627;88242.85;182852.9749;organic
10/07/2022;1.438539232;453454.09;652311.4984;conventional
10/07/2022;2.045159988;21410.23;43787.34573;organic
10/07/2022;1.279770593;4541682.49;5812311.693;conventional
10/07/2022;1.675781323;116438.2;195124.9608;organic
10/07/2022;1.329468652;4369886.45;5809627.048;conventional
10/07/2022;1.564064078;352153.55;550790.7175;organic
10/07/2022;1.704527483;68558.26;116859.4384;conventional
10/07/2022;1.969994392;9063.31;17854.66987;organic
10/07/2022;1.291740668;189222.74;244426.7086;conventional
10/07/2022;1.863822398;3837.44;7152.306623;organic
10/07/2022;1.397281332;81986.59;114558.3317;conventional
10/07/2022;1.760016605;3405.97;5994.563756;organic
10/07/2022;1.38733104;433605.77;601554.7438;conventional
10/07/2022;1.410526539;63579.34;89680.3464;organic
10/07/2022;1.437236913;108041.38;155281.0595;conventional
10/07/2022;2.134623021;3733.95;7970.575629;organic
10/07/2022;1.450876776;34079431.75;49445056.07;conventional
10/07/2022;1.936381358;1728242.54;3346536.637;organic
10/07/2022;1.462591822;6240865.15;9127838.331;conventional
10/07/2022;2.018474503;356031.94;718641.3931;organic
10/07/2022;1.209669507;821789.89;994094.1711;conventional
10/07/2022;1.328337624;21544.89;28618.88799;organic
10/07/2022;1.384025105;96938.95;134165.9405;conventional
10/07/2022;1.866655475;3287;6135.696546;organic
17/07/2022;1.370883286;120450.94;165124.1804;conventional
17/07/2022;2.064574092;3318.91;6852.1356;organic
17/07/2022;1.199436798;698799.62;838165.9787;conventional
17/07/2022;1.921899125;25949.5;49872.32134;organic
17/07/2022;1.407538754;880389.47;1239182.298;conventional
17/07/2022;2.260308568;48587.3;109822.2905;organic
17/07/2022;1.290183453;272601.54;351705.9962;conventional
17/07/2022;1.834729399;9229.58;16933.78177;organic
17/07/2022;1.338174003;105915.52;141733.3954;conventional
17/07/2022;3.440829566;4069.24;14001.5613;organic
17/07/2022;1.615894162;506442.76;818357.8993;conventional
17/07/2022;2.034661186;32276.95;65672.65737;organic
17/07/2022;1.467026847;163886.85;240426.4088;conventional
17/07/2022;2.08320923;9106.81;18971.39065;organic
17/07/2022;1.598525588;6052901.12;9675717.322;conventional
17/07/2022;2.224560668;279319.76;621363.7519;organic
17/07/2022;1.569775524;296738.37;465812.6303;conventional
17/07/2022;2.008650632;16517.42;33177.72612;organic
17/07/2022;1.592948676;867465.19;1381827.526;conventional
17/07/2022;2.121343962;21741.87;46121.98465;organic
17/07/2022;1.473639096;279574.86;411992.444;conventional
17/07/2022;2.530151875;10937.71;27674.06746;organic
17/07/2022;1.366442423;223652.8;305608.6739;conventional
17/07/2022;2.365121645;8252.85;19518.99417;organic
17/07/2022;1.171498;1298168.99;1520802.375;conventional
17/07/2022;1.892681766;33471.82;63351.50339;organic
17/07/2022;1.430074964;956241.04;1367496.371;conventional
17/07/2022;2.317427391;28602.77;66284.84266;organic
17/07/2022;1.291578481;512794.77;662314.6901;conventional
17/07/2022;2.351875939;11246.95;26451.43109;organic
17/07/2022;1.471824408;210894.76;310400.0553;conventional
17/07/2022;2.001559972;4221.36;8449.305203;organic
17/07/2022;1.422412826;4093372.56;5822465.631;conventional
17/07/2022;2.217209935;106488.03;236106.3181;organic
17/07/2022;1.336820553;344109.47;460012.612;conventional
17/07/2022;1.872094408;9523.97;17829.77098;organic
17/07/2022;1.377437039;338389.64;466110.4237;conventional
17/07/2022;2.113300471;17529.5;37045.10061;organic
17/07/2022;1.11254687;942328.96;1048385.135;conventional
17/07/2022;1.979034861;16559.91;32772.63919;organic
17/07/2022;1.423995296;247311.44;352170.3272;conventional
17/07/2022;2.248388002;5488.42;12340.09768;organic
17/07/2022;1.30055825;214326.65;278744.2929;conventional
17/07/2022;2.100498085;7709.77;16194.35712;organic
17/07/2022;1.052051885;442945.48;466001.6272;conventional
17/07/2022;2.246189671;8249.21;18529.2903;organic
17/07/2022;1.530153875;2924292.27;4474617.149;conventional
17/07/2022;2.280661242;108935.9;248445.885;organic
17/07/2022;1.177072975;135136.62;159065.6633;conventional
17/07/2022;2.337433002;4572.18;10687.16442;organic
17/07/2022;1.454905909;730818.98;1063272.852;conventional
17/07/2022;1.456372282;95401.05;138939.4449;organic
17/07/2022;1.382226944;3607078.81;4985801.52;conventional
17/07/2022;2.099021082;183048.68;384223.0384;organic
17/07/2022;1.31530442;271163.98;356663.1814;conventional
17/07/2022;2.483795587;13466.71;33448.55487;organic
17/07/2022;1.205982605;287808.07;347091.526;conventional
17/07/2022;1.49520763;10464.5;15646.60024;organic
17/07/2022;1.269617524;2287986.66;2904867.958;conventional
17/07/2022;2.039768394;89827.52;183227.3362;organic
17/07/2022;1.352132847;5534710.62;7483664.028;conventional
17/07/2022;2.081854555;238278.68;496061.5553;organic
17/07/2022;1.44512696;435146.48;628841.9098;conventional
17/07/2022;2.38947311;18807.47;44939.94383;organic
17/07/2022;1.301889326;459982.01;598845.669;conventional
17/07/2022;1.466500188;42943.28;62976.32819;organic
17/07/2022;1.37328092;113945.37;156479.0025;conventional
17/07/2022;1.854518822;2493.18;4623.649237;organic
17/07/2022;1.299796383;588904.83;765456.368;conventional
17/07/2022;2.229047981;23441.85;52253.00841;organic
17/07/2022;1.209620587;928341.67;1122941.196;conventional
17/07/2022;2.026050449;24685.22;50013.50106;organic
17/07/2022;1.328601997;100191.09;133114.0823;conventional
17/07/2022;1.949373372;8307.23;16193.89296;organic
17/07/2022;1.49379313;1696428.44;2534113.149;conventional
17/07/2022;1.656220922;55137.54;91319.94734;organic
17/07/2022;1.448925509;610107.53;884000.3634;conventional
17/07/2022;2.506378874;38755.68;97136.4176;organic
17/07/2022;1.606008325;78687.31;126372.4749;conventional
17/07/2022;1.812129394;5417.25;9816.75796;organic
17/07/2022;1.433840978;369850.07;530306.1861;conventional
17/07/2022;1.909217616;20951.81;40001.56474;organic
17/07/2022;1.450077577;269495.86;390789.9037;conventional
17/07/2022;1.807753382;15540.85;28094.02415;organic
17/07/2022;1.306014368;170727.87;222973.0512;conventional
17/07/2022;1.9444058;6022.52;11710.22282;organic
17/07/2022;1.724312474;465228.21;802198.8058;conventional
17/07/2022;2.0726271;23321.12;48335.98531;organic
17/07/2022;1.534395272;544928.4;836135.5605;conventional
17/07/2022;2.33897803;21897.46;51217.67785;organic
17/07/2022;1.741230638;853365.85;1485906.763;conventional
17/07/2022;2.254495096;62813.86;141613.5393;organic
17/07/2022;1.690172899;531210.2;897837.0837;conventional
17/07/2022;2.229436521;76895.72;171434.1265;organic
17/07/2022;1.43687944;451994.14;649461.0868;conventional
17/07/2022;1.968126618;23194.14;45649.00432;organic
17/07/2022;1.20677647;4758124.17;5741992.29;conventional
17/07/2022;1.711852051;117719.15;201517.7684;organic
17/07/2022;1.320719017;4421961.52;5840168.672;conventional
17/07/2022;1.581840022;332216.59;525513.498;organic
17/07/2022;1.527674172;78861.29;120474.3559;conventional
17/07/2022;2.472529132;5134.92;12696.23929;organic
17/07/2022;1.264132147;194000;245241.6365;conventional
17/07/2022;1.868373045;3455.61;6456.368578;organic
17/07/2022;1.464850782;75357.95;110388.152;conventional
17/07/2022;2.000752759;3117.57;6237.486779;organic
17/07/2022;1.313986919;466110.6;612463.2312;conventional
17/07/2022;1.442851443;56238.08;81143.19488;organic
17/07/2022;1.333578722;138136.98;184216.5372;conventional
17/07/2022;2.412693681;3444;8309.317037;organic
17/07/2022;1.387151723;36539430.67;50685734.21;conventional
17/07/2022;2.01669891;1586192.98;3198873.654;organic
17/07/2022;1.349334806;6374853.45;8601811.643;conventional
17/07/2022;2.346000074;273984.55;642767.7746;organic
17/07/2022;1.143435662;859874.7;983211.3968;conventional
17/07/2022;1.387314717;21533.92;29874.32413;organic
17/07/2022;1.255095153;97303.54;122125.2014;conventional
17/07/2022;1.853899438;2943.48;5456.915918;organic
24/07/2022;1.387257658;113801.48;157871.9746;conventional
24/07/2022;2.114524883;3502.48;7406.081112;organic
24/07/2022;1.36931998;656047.53;898338.9907;conventional
24/07/2022;1.960759832;23786.24;46639.10395;organic
24/07/2022;1.552651921;828285.19;1286038.591;conventional
24/07/2022;2.275857812;55615.38;126572.697;organic
24/07/2022;1.307049899;274510.47;358798.8821;conventional
24/07/2022;1.810884864;9462.41;17135.33505;organic
24/07/2022;1.344115526;112388.55;151063.195;conventional
24/07/2022;3.243133301;3790.66;12293.61568;organic
24/07/2022;1.635785005;505767.77;827327.3342;conventional
24/07/2022;2.051589643;30514.28;62602.78081;organic
24/07/2022;1.415588913;166882.83;236237.4839;conventional
24/07/2022;1.840693869;13163.68;24230.30507;organic
24/07/2022;1.525371218;5700814.59;8695858.495;conventional
24/07/2022;2.243772675;273984.53;614759.0018;organic
24/07/2022;1.595883803;304953.92;486671.0216;conventional
24/07/2022;1.898840097;19190.64;36439.95672;organic
24/07/2022;1.61791396;1165047.18;1884946.097;conventional
24/07/2022;2.044572805;21000.69;42937.43966;organic
24/07/2022;1.448343292;247605.01;358617.0553;conventional
24/07/2022;2.090379108;13760.83;28765.35154;organic
24/07/2022;1.367466798;209898.91;287029.7904;conventional
24/07/2022;1.979939023;8132.98;16102.80448;organic
24/07/2022;1.12558125;1325216.87;1491639.261;conventional
24/07/2022;1.889254478;31488.94;59490.6209;organic
24/07/2022;1.336630602;915844.32;1224145.545;conventional
24/07/2022;2.288580398;28693.28;65666.87816;organic
24/07/2022;1.292103489;414832.27;536006.2234;conventional
24/07/2022;1.721440785;15629.61;26905.44811;organic
24/07/2022;1.492803225;156924.28;234257.0713;conventional
24/07/2022;1.447012366;7306.1;10572.01705;organic
24/07/2022;1.444203226;3994183.95;5768413.346;conventional
24/07/2022;1.893253039;127487.55;241366.1915;organic
24/07/2022;1.207180706;372767.21;449997.3837;conventional
